pais_id;pais;anio;sector_IPCC;categoria_IPCC;subcategoria_de_1er_orden;subactividad;fuente_de_emision_y_absorcion_id;fuente_de_emision_y_absorcion;gas;unidades;valor
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.12
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;14.61
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-32.66
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;40.28
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-4.57
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;62.19
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;6.26
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;18.67
32;Argentina;2002;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.47
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;19.79
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.15
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;15.42
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-33.92
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;38.73
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-3.5
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;63.81
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;4.99
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;19.57
32;Argentina;2003;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.61
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;29.53
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.27
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;15.54
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-35.17
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;46.64
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-5.68
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;55.89
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;4.9
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;20.97
32;Argentina;2004;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.69
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;18.98
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.27
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;15.75
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-36.43
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;25.37
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-7.87
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;77.45
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;7.9
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;16.63
32;Argentina;2005;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.56
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;19.31
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.29
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;15.7
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-37.68
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;34.45
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-3.67
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;80.05
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;9.22
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;13.4
32;Argentina;2006;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.75
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;21.27
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.33
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;15.59
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-38.93
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;59.41
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-10.21
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;66.72
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;0.93
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;16.47
32;Argentina;2007;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.7
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;21.27
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.37
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;14.64
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-40.19
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;12.74
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-10.8
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;91.89
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;1.35
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;17.74
32;Argentina;2008;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.65
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;21.16
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.4
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;16.89
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-41.07
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;12.66
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-8.39
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;59.03
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;7.15
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;13.51
32;Argentina;2009;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.65
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;21.28
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.44
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;18.48
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-41.8
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;37.5
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-11.37
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;31.6
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;9.17
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Suelos;Cultivo/Pasturas;3B7;Variacion de materia organica del suelo (Carbono) ;CO2;MtCO2eq;19.4
32;Argentina;2010;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Fuentes agregadas y fuentes de emision NO-CO2 en la Tierra;Aplicacion de urea;Fertilizantes Sinteticos;3C3;Aplicacion de urea;CO2;MtCO2eq;0.86
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai1;Tierras forestales que permanecen como tales (emision Bosque Nativo);CO2;MtCO2eq;22.06
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Nativo;3B1ai2;Tierras forestales que permanecen como tales (Captura Bosque Nativo);CO2;MtCO2eq;-4.52
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii1;Tierras forestales que permanecen como tales (Remocion Bosque Cultivado);CO2;MtCO2eq;18.32
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras Forestales;Bosque Cultivado;3B1aii2;Tierras forestales que permanecen como tales (Crecimiento Bosque Cultivado);CO2;MtCO2eq;-42.51
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bi;Tierras forestales convertidas en suelos cultivados;CO2;MtCO2eq;42.2
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Tierras de Cultivo;Cultivo/Pasturas;3B2bii;Pastizales convertidos en suelos cultivados;CO2;MtCO2eq;-15.52
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bi;Tierras forestales convertidas en pastizales;CO2;MtCO2eq;19.41
32;Argentina;2011;Agricultura, Ganaderia, Silvicultura y Otros Usos de la Tierra ;Tierras;Pastizales;Cultivo/Pasturas;3B3bii;Suelos cultivados convertidos en pastizales;CO2;MtCO2eq;1.52
